Type,Identification,Field,Locale,Market,Status,Default content,Translated content
Product,foodwarmer-6-5l-a100265,body_html,tr,,,"Matvärmare 6,5 liter med uttagbar keramikgryta, 3-stegsreglering upp till 96 °C, 0,32 kW. Transparent lock, anslutningsklar. För varmhållning vid servering, på buffén eller vid cateringuppdrag – kompakt, tyst, pålitlig.","Yemek ısıtıcısı, 6,5 litre, çıkarılabilir seramik kazanlı, 96 °C'ye kadar 3 kademeli ayar, 0,32 kW. Şeffaf kapak, fişe takıp kullanmaya hazır. Servis tezgâhında, büfede veya catering'de yemekleri sıcak tutmak için — kompakt, sessiz, güvenilir."
Product,foodwarmer-mini-1-25l-a100266,title,tr,,,"Livsmedelsvärmare ""Mini"" 1,25L","Foodwarmer ""Mini"" 1,25L"
Product,foodwarmer-mini-1-25l-a100266,body_html,tr,,,"Kompakt matvärmare Mini, 1,25 liters keramisk innerkruka, 3-stegsreglering 65–75 °C, 0,12 kW. Transparent lock med värmeskydd, anslutningsklar. För serveringar och bufféer som diskret och platssparande håller små mängder såser, dips och tillbehör varma.","Kompakt yemek ısıtıcısı Mini, 1,25 litrelik seramik iç kazan, 65–75 °C arası 3 kademeli ayar, 0,12 kW. Isı korumalı şeffaf kapak, fişe takıp kullanmaya hazır. Az miktarda sos, dip ve garnitürü göze batmadan ve yerden tasarruflu biçimde sıcak tutması gereken servis tezgâhları ve büfeler için."
Product,gn-container-1-1-d65-perforated-a101065,title,tr,,,"GN-kantin, 1/1, T65, perforerad","GN kap , 1/1, D65, perforated"
Product,gn-container-1-1-d65-perforated-a101065,body_html,tr,,,"Perforerad GN-behållare 1/1 GN, 65 mm djup, 9 liter – CNS 18/10, standard EN 631, serien Top Line. Perforering för avrinning och ångning. Stapelbar. För kombiugnar och bain-marie där vätskor ska rinna av effektivt och produkten förblir torr och luftig.","Delikli GN küvet 1/1 GN, 65 mm derinlik, 9 litre — CNS 18/10, EN 631 standardı, Top Line serisi. Süzme ve buharlama için delikler. Üst üste konabilir. Sıvıların verimli süzülmesi ve ürünün kuru ve dağınık kalması gereken kombi fırınlar ve benmariler için."
Product,gn-grid-1-1-ss-a101091,title,tr,,,"GN galler 1/1, CNS","GN grid 1/1, SS"
Product,gn-grid-1-1-ss-a101091,body_html,tr,,,"Inskjutningsgaller i rostfritt stål 1/1 GN, CNS 18/10, serie Top Line – passande tillbehör för kombiugnar, ugnar och värmeskåp i formatet 1/1 GN. Stabil grundutrustning för kök som arbetar med GN-plåtar och -behållare i standardformat.","Paslanmaz çelik yerleştirme rafı 1/1 GN, CNS 18/10, Top Line serisi — 1/1 GN formatındaki kombi fırınlar, fırınlar ve ısıtmalı dolaplar için tam uyumlu aksesuar. Standart formatta GN tepsi ve küvetlerle çalışan mutfaklar için sağlam temel donanım."
Product,gn-grid-2-1-ss-a101092,title,tr,,,"GN galler 2/1, CNS","GN grid 2/1, SS"
Product,gn-container-1-1-d100-perforated-a101100,title,tr,,,"GN-kantin, 1/1, T100, perforerad","GN kap , 1/1, D100, perforated"
Product,gn-container-1-1-d100-perforated-a101100,body_html,tr,,,"Perforerad GN-behållare 1/1 GN, 100 mm djup, 14 liter – CNS 18/10, standard EN 631, serie Top Line. Perforering för avrinning och ångning. Stapelbar. För kombiugnar, bain-marie och ångtillämpningar där vätskor ska rinna av utan att påverka maten.","Delikli GN küvet 1/1 GN, 100 mm derinlik, 14 litre — CNS 18/10, EN 631 standardı, Top Line serisi. Süzme ve buharlama için delikler. Üst üste konabilir. Sıvıların gıdayı etkilemeden süzülmesi gereken kombi fırınlar, benmariler ve buharlama uygulamaları için."
Product,gn-container-1-1-d150-perforated-a101150,title,tr,,,"GN-kantin, 1/1, T150, perforerad","GN kap , 1/1, D150, perforated"
Product,shelf-perforated-1-1gn-a101161,title,tr,,,"Iläggsbotten hålad, 1/1GN","Raf perforated, 1/1GN"
Product,shelf-perforated-1-2gn-a101162,title,tr,,,"Iläggsbotten hålad, 1/2GN","Raf perforated, 1/2GN"
Product,shelf-perforated-1-2gn-a101162,body_html,tr,,,"Hålig insats 1/2 GN, CNS 18/10, Top Line-serien – passar i alla 1/2 GN-behållare. Möjliggör avrinning och ångkokning inuti behållaren. För kombiugnar, bain-marie och matutdelning där vätskor ska separeras från produkten.","Delikli iç yuva 1/2 GN, CNS 18/10, Top Line serisi — tüm 1/2 GN küvetlere uyar. Küvet içinde süzme ve buharlamaya imkân verir. Sıvıların üründen ayrılması gereken kombi fırınlar, benmariler ve yemek servisi için."
Product,shelf-perforated-1-3gn-a101163,title,tr,,,"Iläggsbotten hålad, 1/3GN","Raf perforated, 1/3GN"
Product,tray-2-1gn-20-mm-a101181,title,tr,,,"Plåt 2/1GN, 20 mm","Tepsi 2/1GN, 20 mm"
Product,tray-2-1gn-20-mm-a101181,body_html,tr,,,"Bakplåt i rostfritt stål 2/1 GN, platt 20 mm djup, 6,9 liter, sidenmatt yta – standard EN 631, serien Top Line. För kombiugnar och bakugnar. Den plattaste 2/1 GN-plåten för maximal inlastningsdensitet vid tunt belagda bakverk och presentationer.","Paslanmaz çelik fırın tepsisi 2/1 GN, düz, 20 mm derinlik, 6,9 litre, saten yüzey — EN 631 standardı, Top Line serisi. Kombi fırınlar ve geleneksel fırınlar için. İnce katmanlı unlu mamuller ve sunumlarda azami yükleme yoğunluğu için en düz 2/1 GN tepsi."
Product,tray-2-1gn-40-mm-a101182,title,tr,,,"Plåt 2/1GN, 40 mm","Tepsi 2/1GN, 40 mm"
Product,tray-2-1gn-40-mm-a101182,body_html,tr,,,"Bakplåt i rostfritt stål 2/1 GN, 40 mm djup, 10 liter, sidenmatt yta med förstärkt kant. Standard EN 631, serien Top Line. För kombiugnar och ugnar i storkök – stapelbar, hållbar, kan maskindiskas. Professionell grundutrustning för bageri och kök.","Paslanmaz çelik fırın tepsisi 2/1 GN, 40 mm derinlik, 10 litre, güçlendirilmiş kenarlı saten yüzey. EN 631 standardı, Top Line serisi. Endüstriyel mutfaklardaki kombi fırınlar ve fırınlar için — üst üste konabilir, dayanıklı, bulaşık makinesine uygun. Fırınlar ve mutfaklar için profesyonel temel donanım."
Product,tray-2-1gn-65-mm-a101183,title,tr,,,"Plåt 2/1GN, 65 mm","Tepsi 2/1GN, 65 mm"
Product,tray-2-1gn-65-mm-a101183,body_html,tr,,,"Bakplåt i rostfritt stål 2/1 GN, 65 mm djup, 18,5 liter, sidenmatt yta – standard EN 631, serie Top Line. Den stora professionella bakplåten för kombiugnar och ugnar. Stapelbar, diskmaskinssäker. För storkök och bagerier med hög daglig produktionsvolym.","Paslanmaz çelik fırın tepsisi 2/1 GN, 65 mm derinlik, 18,5 litre, saten yüzey — EN 631 standardı, Top Line serisi. Kombi fırınlar ve fırınlar için büyük profesyonel fırın tepsisi. Üst üste konabilir, bulaşık makinesine uygun. Günlük üretim hacmi yüksek endüstriyel mutfaklar ve fırınlar için."
Product,tray-1-1gn-20-mm-a101185,title,tr,,,"Plåt 1/1GN, 20 mm","Tepsi 1/1GN, 20 mm"
Product,tray-1-1gn-20-mm-a101185,body_html,tr,,,"Rostfritt stålplåt 1/1 GN, platt 20 mm djup, 3,5 liter – sidenmatt, förstärkt kant, Standard EN 631. För kombiugnar, kylning och hållbarhet. Minimal höjd ger maximal inlastningskapacitet i ugnen. Beprövad professionell grundutrustning för storkök och bagerier.","Paslanmaz çelik tepsi 1/1 GN, düz, 20 mm derinlik, 3,5 litre — saten yüzey, güçlendirilmiş kenar, EN 631 standardı. Kombi fırınlar, soğutma ve gıdaları taze tutmak için. Asgari yükseklik, azami fırın kapasitesi sağlar. Endüstriyel mutfaklar ve fırınlar için kanıtlanmış profesyonel temel donanım."
Product,tray-1-1gn-40-mm-a101186,title,tr,,,"Plåt 1/1GN, 40 mm","Tepsi 1/1GN, 40 mm"
Product,tray-1-1gn-65-mm-a101187,title,tr,,,"Plåt 1/1GN, 65 mm","Tepsi 1/1GN, 65 mm"
Product,gn-tray-1-2-with-reinforced-rim-a101190,title,tr,,,"GN plåt, 1/2 med förstärkt kant","GN tepsi , 1/2 with reinforced rim"
Product,gn-tray-1-2-with-reinforced-rim-a101190,body_html,tr,,,"Platt bakplåt i rostfritt stål 1/2 GN, 20 mm djup, 1,6 liter, sidenmatt med förstärkt kant – standard EN 631, serie Top Line. För kombiugnar och bakugnar. Stapelbar, diskmaskinssäker. Maximal inläggningsdensitet vid minimal höjdförlust.","Düz paslanmaz çelik fırın tepsisi 1/2 GN, 20 mm derinlik, 1,6 litre, güçlendirilmiş kenarlı saten yüzey — EN 631 standardı, Top Line serisi. Kombi fırınlar ve geleneksel fırınlar için. Üst üste konabilir, bulaşık makinesine uygun. Asgari yükseklik kaybıyla azami yükleme yoğunluğu."
Product,tray-1-2gn-40-mm-a101191,title,tr,,,"Plåt 1/2GN, 40 mm","Tepsi 1/2GN, 40 mm"
Product,tray-1-2gn-40-mm-a101191,body_html,tr,,,"Bakplåt i rostfritt stål 1/2 GN, 40 mm djup, 2 liter, sidenmatt yta – standard EN 631, serien Top Line. För kombiugnar och bakugnar. Stapelbar, diskmaskinssäker. Kompakt bakplåt i halvformat för mindre satser och mångsidiga bakningsuppgifter.","Paslanmaz çelik fırın tepsisi 1/2 GN, 40 mm derinlik, 2 litre, saten yüzey — EN 631 standardı, Top Line serisi. Kombi fırınlar ve geleneksel fırınlar için. Üst üste konabilir, bulaşık makinesine uygun. Küçük partiler ve çok yönlü pişirme işleri için kompakt yarım boy tepsi."
Product,tray-1-2gn-65-mm-a101192,title,tr,,,"Plåt 1/2GN, 65 mm","Tepsi 1/2GN, 65 mm"
Product,tray-1-2gn-65-mm-a101192,body_html,tr,,,"Bakplåt i rostfritt stål 1/2 GN, 65 mm djup, 4 liter, sidenmatt yta – standard EN 631, serien Top Line. För kombiugnar och bakugnar. Stapelbar, diskmaskinssäker. Standardplåt i halvformat för mångsidiga bak- och tillagningsuppgifter i kök och bageri.","Paslanmaz çelik fırın tepsisi 1/2 GN, 65 mm derinlik, 4 litre, saten yüzey — EN 631 standardı, Top Line serisi. Kombi fırınlar ve geleneksel fırınlar için. Üst üste konabilir, bulaşık makinesine uygun. Mutfak ve fırınlarda çok yönlü pişirme işleri için standart yarım boy derin tepsi."
Product,gn-tray-2-3-a101195,title,tr,,,GN plåt 2/3,GN tepsi 2/3
Product,gn-tray-2-3-a101195,body_html,tr,,,"Mycket platt rostfri plåt 2/3 GN, endast 20 mm djup, 2,3 liter, sidenmatt – standard EN 631, serien Top Line. För mycket tunna beläggningar och presentationer i kombiugn och ugn. Maximal inlastningsdensitet på minimal höjd.","Çok sığ paslanmaz çelik tepsi 2/3 GN, yalnızca 20 mm derinlik, 2,3 litre, saten yüzey — EN 631 standardı, Top Line serisi. Kombi fırınlarda ve geleneksel fırınlarda çok sığ dolumlar ve sunumlar için. Asgari yükseklikte azami yükleme yoğunluğu."
Product,tray-2-3gn-40-mm-a101196,title,tr,,,"Plåt 2/3GN, 40 mm","Tepsi 2/3GN, 40 mm"
Product,tray-2-3gn-40-mm-a101196,body_html,tr,,,"Rostfritt stålplåt 2/3 GN, 40 mm djup, 3 liter, sidenmatt yta, förstärkt kant – standard EN 631, serien Top Line. För kombiugnar och bakugnar. Stapelbar, kan maskindiskas. Beprövad GN-bakplåtstorlek för kök och bagerier.","Paslanmaz çelik tepsi 2/3 GN, 40 mm derinlik, 3 litre, saten yüzey, güçlendirilmiş kenar — EN 631 standardı, Top Line serisi. Kombi fırınlar ve fırınlar için. Üst üste konabilir, bulaşık makinesine uygun. Mutfaklar ve fırınlar için kanıtlanmış GN fırın tepsisi boyu."
Product,tray-2-3gn-65-mm-a101197,title,tr,,,"Plåt 2/3GN, 65 mm","Tepsi 2/3GN, 65 mm"
Product,tray-2-3gn-65-mm-a101197,body_html,tr,,,"Bakplåt i rostfritt stål 2/3 GN, 65 mm djup, 5,5 liter, sidenmatt yta, förstärkt kant – standard EN 631, serien Top Line. För kombiugnar och bakugnar. Stapelbar, diskmaskinssäker. Mellanstort djupformat för mångsidiga bak- och tillagningsuppgifter.","Paslanmaz çelik fırın tepsisi 2/3 GN, 65 mm derinlik, 5,5 litre, saten yüzey, güçlendirilmiş kenar — EN 631 standardı, Top Line serisi. Kombi fırınlar ve fırınlar için. Üst üste konabilir, bulaşık makinesine uygun. Çok yönlü pişirme işleri için orta derinlikte format."
Product,substitute-filter-for-a101999-a101901,title,tr,,,Reservfilter till A101999,Substitute filter for A101999
Product,substitute-filter-for-a101999-a101901,body_html,tr,,,Ersättningsfilter för köksutrustning A101999 – passande ersättningsfilter för smidig fortsatt drift. Regelbundet filterbyte håller utrustningens prestanda konstant och förhindrar kvalitetsförluster under drift.,"A101999 mutfak cihazı için yedek filtre — sorunsuz çalışmanın sürmesi için tam uyumlu yedek filtre. Düzenli filtre değişimi, cihaz performansını sabit tutar ve çalışma sırasında kalite kaybını önler."
Product,frying-fat-filter-a101999,title,tr,,,Friteringsfettfilter,Frying fat filter
Product,frying-fat-filter-a101999,body_html,tr,,,"Fritösoljefilter av specialväv – tvättbart upp till 40 °C, värmetåligt upp till 190 °C. Förlänger oljans livslängd genom att hålla kvar smutspartiklar efter friteringen. För företag som vill sköta friteringsoljan konsekvent och minska driftskostnaderna.","Özel kumaştan kızartma yağı filtresi — 40 °C'ye kadar yıkanabilir, 190 °C'ye kadar ısıya dayanıklı. Kızartmadan sonra kir parçacıklarını tutarak yağın hizmet ömrünü uzatır. Kızartma yağını sürekli bakımlı tutmak ve işletme maliyetlerini azaltmak isteyen işletmeler için."
Product,gn-container-1-2-d65-perforated-a102065,title,tr,,,"GN-kantin, 1/2, T65, perforerad","GN kap , 1/2, D65, perforated"
Product,gn-container-1-2-d65-perforated-a102065,body_html,tr,,,"Perforerad GN-behållare 1/2 GN, 65 mm djup, 4 liter – CNS 18/10, standard EN 631, serie Top Line. Perforering för avrinning och ångning. Stapelbar. För kombiugn, bain-marie och saladette där vätskor ska rinna av utan att påverka produkten.","Delikli GN küvet 1/2 GN, 65 mm derinlik, 4 litre — 18/10 paslanmaz çelik, EN 631 standardı, Top Line serisi. Süzme ve buharlama için delikler. Üst üste konabilir. Sıvıların ürünü etkilemeden süzülmesi gereken kombi fırınlar, benmariler ve saladette'ler için."
Product,gn-container-1-2-d100-perforated-a102100,title,tr,,,"GN-kantin, 1/2, T100, perforerad","GN kap , 1/2, D100, perforated"
Product,gn-container-1-2-d100-perforated-a102100,body_html,tr,,,"Perforerad GN-behållare 1/2 GN, 100 mm djup, 6,5 liter – CNS 18/10, standard EN 631, serie Top Line. Perforering för avrinning och ångning. Stapelbar. För kombiugnar och bain-marie med 1/2-GN-format, där vätskor ska rinna av kontrollerat.","Delikli GN küvet 1/2 GN, 100 mm derinlik, 6,5 litre — CNS 18/10, EN 631 standardı, Top Line serisi. Süzme ve buharlama için delikler. Üst üste konabilir. Sıvıların denetimli biçimde süzülmesi gereken 1/2 GN formatındaki kombi fırınlar ve benmariler için."
Product,gn-container-1-2-d150-perforated-a102150,title,tr,,,"GN-kantin, 1/2, T150, perforerad","GN kap , 1/2, D150, perforated"
Product,gn-container-2-3-d65-perforated-a103065,title,tr,,,"GN-kantin, 2/3, T65, perforerad","GN kap , 2/3, D65, perforated"
Product,gn-container-2-3-d65-perforated-a103065,body_html,tr,,,"Perforerad Gastronorm-kantin 2/3 GN, 65 mm djup, 5,5 liter – CNS 18/10, standard EN 631, serie Top Line. Perforeringen möjliggör avrinning och ångkokning. Stapelbar, kan maskindiskas. För ångkokning, Vattenbad och kylning inom gastronomi och storkök.","Delikli Gastronorm küvet 2/3 GN, 65 mm derinlik, 5,5 litre — CNS 18/10, EN 631 standardı, Top Line serisi. Delikler süzme ve buharlamaya imkân verir. Üst üste konabilir, bulaşık makinesine uygun. Catering ve toplu yemek hizmetlerinde buharlayıcılar, benmariler ve soğutma için."
Product,gn-container-2-3-d100-perforated-a103100,title,tr,,,"GN-kantin, 2/3, T100, perforerad","GN kap , 2/3, D100, perforated"
Product,gn-container-2-3-d100-perforated-a103100,body_html,tr,,,"Perforerad GN-behållare 2/3 GN, 100 mm djup, 9 liter – CNS 18/10, standard EN 631, serie Top Line. Perforering för avrinning och ångning. Stapelbar. För kombiugn, bain-marie och servering där vätskor ska rinna av utan att påverka maten.","Delikli GN küvet 2/3 GN, 100 mm derinlik, 9 litre — CNS 18/10, EN 631 standardı, Top Line serisi. Süzme ve buharlama için delikler. Üst üste konabilir. Sıvıların gıdayı etkilemeden süzülmesi gereken kombi fırınlar, benmariler ve servis için."
Product,gn-container-2-3-d150-perforated-a103150,title,tr,,,"GN-kantin, 2/3, T150, perforerad","GN kap , 2/3, D150, perforated"
Product,gn-container-2-3-d150-perforated-a103150,body_html,tr,,,"Perforerad GN-kantin 2/3 GN, 150 mm djup, 13 liter – CNS 18/10, serie Top Line. Perforering för ångkokning och avrinning. Stapelbar. För kombiugnar, Vattenbad och produktionsanläggningar som serverar jämnt genomkokta och avrunna varor direkt.","Delikli GN küvet 2/3 GN, 150 mm derinlik, 13 litre — CNS 18/10, Top Line serisi. Buharlama ve süzme için delikler. Üst üste konabilir. Eşit pişmiş ve süzülmüş yemeği doğrudan servis eden kombi fırınlar, benmariler ve üretim tesisleri için."
Product,wok-pan-steel-360mm-a105960,title,tr,,,"Wokpanna stål, 360mm","Wok pan steel, 360mm"
